Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
610;1;Смеситель для раковины Frud R10701-B;Для раковины;144689;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frud R10701-B;Смеситель для раковины Frud R10701-B;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-30014487-ae52-40f4-89fd-50503ab0a3d2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
611;1;Смеситель для раковины/кухни Frud R45701-B;Для раковины;117061;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины/кухни Frud R45701-B;Смеситель для раковины/кухни Frud R45701-B;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-1a83531a-d524-4f7f-a686-d55c673426c9.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
612;1; Краска Акриловая Фасадная 15 кг;Краски;262077;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Краска Акриловая Фасадная 15 кг; Краска Акриловая Фасадная 15 кг;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-af565890-3531-43ff-9139-8bdb3bdd652a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
613;1;Смеситель для раковины с душем Frap F1252;Для раковины;366690;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины с душем Frap F1252;Смеситель для раковины с душем Frap F1252;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-38d775ab-b516-45cb-a9ed-3c518f0ef11c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
614;1;Смеситель для раковины Frap F1013;Для раковины;161068;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frap F1013;Смеситель для раковины Frap F1013;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-43ee5268-ea8a-4950-9939-ca180fb5439d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
615;1;Смеситель для раковины Frud R10101;Для раковины;174391;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frud R10101;Смеситель для раковины Frud R10101;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8f173308-a4fc-4cee-b464-3c2f54ee784f.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
616;1;Смеситель для раковины Frud R10102;Для раковины;145125;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frud R10102;Смеситель для раковины Frud R10102;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-51c069c7-e2b0-4a58-8b26-e13fe94095b7.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
617;1;Смеситель для раковины регулируемый по высоте Frap F1248;Для раковины;246462;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины регулируемый по высоте Frap F1248;Смеситель для раковины регулируемый по высоте Frap F1248;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9e900883-a436-4f00-bd1b-95e6b3763b69.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
618;1;Смеситель для раковины Frap F10802;Для раковины;190989;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frap F10802;Смеситель для раковины Frap F10802;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-dbc819a7-55df-4b31-82ef-36b997110d3c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
619;1;Смеситель для раковины высокий Gappo G1083-2;Для раковины;812221;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины высокий Gappo G1083-2;Смеситель для раковины высокий Gappo G1083-2;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-51639d29-5f98-4c7b-a235-6b50ee3e03f5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
620;1;Смеситель для раковины Frap F1019;Для раковины;274417;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Frap F1019;Смеситель для раковины Frap F1019;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2a0743cc-eb49-491c-9097-19f0d889b810.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
621;1;Смеситель для раковины Gappo G1017-6;Для раковины;545230;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1017-6;Смеситель для раковины Gappo G1017-6;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5a80c1b6-6158-4ea3-acf9-f0bf2a99a744.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
622;1;Смеситель для раковины сенсорный Frap F511-1;Для раковины;824779;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины сенсорный Frap F511-1;Смеситель для раковины сенсорный Frap F511-1;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5d3cc434-9964-4968-a062-3f6660908310.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
623;1;Смеситель для раковины Gappo G1017-8;Для раковины;586507;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1017-8;Смеситель для раковины Gappo G1017-8;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f6b36be0-659a-4884-9656-acf84e58ef2a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
624;1;Смеситель для раковины Gappo G1002-2;Для раковины;379794;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1002-2;Смеситель для раковины Gappo G1002-2;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-05367fcd-bd31-42e7-a2e7-f02924383c5e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
625;1;Смеситель для раковины Gappo G1007-1;Для раковины;491067;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1007-1;Смеситель для раковины Gappo G1007-1;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-906ed134-3924-48ac-b929-fd21eada59b2.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
626;1;Смеситель встраиваемый для раковины Gappo G1007-2;Для раковины;659015;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель встраиваемый для раковины Gappo G1007-2;Смеситель встраиваемый для раковины Gappo G1007-2;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-329df5e0-98c9-48ba-a33d-8224ba4cc415.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
627;1;Смеситель для раковины с гигиеническим душем Gappo G1207;Для раковины;731196;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины с гигиеническим душем Gappo G1207;Смеситель для раковины с гигиеническим душем Gappo G1207;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-424c7d54-85fb-45cf-a47e-bc045192883d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
628;1;Смеситель для раковины высокий Gappo G1007-11;Для раковины;816917;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины высокий Gappo G1007-11;Смеситель для раковины высокий Gappo G1007-11;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9cc257b9-6e73-496e-ac78-6241e5547c27.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
629;1;Смеситель для раковины Gappo G1048;Для раковины;425767;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1048;Смеситель для раковины Gappo G1048;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-06a367f8-90ae-4d1d-aca4-a6ae029b800d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
630;1;Смеситель для раковины с гигиеническим душем Gappo G1048-1;Для раковины;642417;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины с гигиеническим душем Gappo G1048-1;Смеситель для раковины с гигиеническим душем Gappo G1048-1;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-03284804-40b2-4651-b0f4-b8428508af11.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
631;1;Смеситель для раковины Gappo G1050-8;Для раковины;419979;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для раковины Gappo G1050-8;Смеситель для раковины Gappo G1050-8;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-2e0e96b2-7a2d-4633-8987-193e17900f65.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
632;1;Смеситель для ванны Gappo G3250-8;Для ванны;656285;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Gappo G3250-8;Смеситель для ванны Gappo G3250-8;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-bfcf976f-a471-47c6-b728-4ff661c57b43.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
633;1;Смеситель для ванны Frap F2257;Для ванны;565869;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2257;Смеситель для ванны Frap F2257;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-f769cec2-bd79-448d-a9ca-ca6168ac79b3.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
634;1;Смеситель для ванны Frap F3257;Для ванны;566196;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3257;Смеситель для ванны Frap F3257;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-79e3bc23-96d2-4936-98c9-71e3674107b5.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
635;1;Смеситель для душа Frap F2058;Для ванны;442474;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для душа Frap F2058;Смеситель для душа Frap F2058;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d3091bef-55ac-4457-b3c8-761a2f3b1057.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
636;1;Смеситель для ванны Frap F2258;Для ванны;565869;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2258;Смеситель для ванны Frap F2258;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-03993330-43a1-4edc-adc6-de50d397378a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
637;1;Смеситель для ванны Frap F3258;Для ванны;566196;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3258;Смеситель для ванны Frap F3258;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-490dc81b-652c-4e68-90cc-ca0cc4447ff4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
638;1;Зеркало с подсветкой Gappo G601;Зеркала;742553;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с подсветкой Gappo G601;Зеркало с подсветкой Gappo G601;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-9219a190-a064-4c30-b12a-1fc9c751fe44.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
639;1;Зеркало с подсветкой Gappo G603;Зеркала;611514;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с подсветкой Gappo G603;Зеркало с подсветкой Gappo G603;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-429e8749-2c69-4156-a0d3-6382672a8a51.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
640;1;Зеркало с подсветкой и часами Gappo G604-09;Зеркала;1004630;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с подсветкой и часами Gappo G604-09;Зеркало с подсветкой и часами Gappo G604-09;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-47ca773f-615f-4ba7-93fc-3e0f044531dc.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
641;1;Зеркало с подсветкой Gappo G605;Зеркала;829912;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с подсветкой Gappo G605;Зеркало с подсветкой Gappo G605;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c5f5b6f1-3a80-405d-9eea-d056d8854e54.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
642;1;Зеркало с увеличением настенное Frap F6108;Зеркала;142068;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с увеличением настенное Frap F6108;Зеркало с увеличением настенное Frap F6108;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-742cc5eb-a8b2-41b0-96f5-8c8b3e0e2d4c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
643;1; Дюбель гвоздь 6х40 Knauf;Дюбели и дюбель-гвозди;200;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель гвоздь 6х40 Knauf; Дюбель гвоздь 6х40 Knauf;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3f5331bd-0e17-474a-a92a-5c69154063b6.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
644;1;Зеркало с увеличением настольное Frap F6208;Зеркала;122521;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с увеличением настольное Frap F6208;Зеркало с увеличением настольное Frap F6208;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-de94e4af-71cf-43c0-a1eb-a4712f0758ad.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
645;1;Зеркало с увеличением настенное Frap F6106;Зеркала;124596;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с увеличением настенное Frap F6106;Зеркало с увеличением настенное Frap F6106;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-88151839-ee95-4581-86c5-ae35a1379e12.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
646;1;Зеркало с увеличением настольное Frap F6206;Зеркала;110072;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Зеркало с увеличением настольное Frap F6206;Зеркало с увеличением настольное Frap F6206;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cfea383a-16bc-4097-80b0-b31efd8d6f00.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
647;1;Кухонная мойка глянцевая Frap F60490;Мойки для кухни;185638;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F60490;Кухонная мойка глянцевая Frap F60490;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-5e4e019d-826f-4a2e-98c9-86c82ff5588c.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
648;1;Кухонная мойка глянцевая Frap F60510;Мойки для кухни;185638;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F60510;Кухонная мойка глянцевая Frap F60510;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-df79cae6-0176-433c-b269-f5020426f59b.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
649;1;Кухонная мойка глянцевая Frap F64557;Мойки для кухни;18;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F64557;Кухонная мойка глянцевая Frap F64557;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e7082210-87f3-4a55-9b12-07c89918299d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
650;1;Кухонная мойка глянцевая Frap F65077;Мойки для кухни;245698;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F65077;Кухонная мойка глянцевая Frap F65077;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cc934ad1-260e-479a-8124-1a2ddd82676f.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
651;1;Кухонная мойка глянцевая Frap F64858;Мойки для кухни;212938;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F64858;Кухонная мойка глянцевая Frap F64858;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a9cf5377-dc37-49e6-8146-5fe1b97e9f92.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
652;1;Кухонная мойка глянцевая Frap F65065;Мойки для кухни;251157;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Кухонная мойка глянцевая Frap F65065;Кухонная мойка глянцевая Frap F65065;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-da20e702-5a9d-43d9-bc64-c5b9a6e0e14e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
653;1;Смеситель для ванны Frap F3249;Для ванны;512252;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3249;Смеситель для ванны Frap F3249;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-d57a8ad0-2631-451d-ae6d-0940988b62ef.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
654;1; Дюбель гвоздь 6х60 Knauf;Дюбели и дюбель-гвозди;300;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Дюбель гвоздь 6х60 Knauf; Дюбель гвоздь 6х60 Knauf;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a861503b-959f-4599-b304-72b09187b61a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
655;1;Смеситель для ванны Frap F2249;Для ванны;463549;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2249;Смеситель для ванны Frap F2249;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-24a6c153-c6a5-4bf7-b0e1-dc980c8ede30.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
656;1;Смеситель для ванны Frap F1146;Для ванны;615008;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F1146;Смеситель для ванны Frap F1146;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ce8563c1-876a-447b-9428-56fef3c9d30a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
657;1;Смеситель для ванны Frap F3246;Для ванны;46;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3246;Смеситель для ванны Frap F3246;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ebbe12f3-edb0-4b67-a11f-f958fc14d28e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
658;1;Смеситель для ванны Frap F2246;Для ванны;465843;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2246;Смеситель для ванны Frap F2246;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e582639c-c0d0-4413-86f0-01bea90b7655.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
659;1;Гигиенический душ со смесителем Frap F2041;Для ванны;314384;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Гигиенический душ со смесителем Frap F2041;Гигиенический душ со смесителем Frap F2041;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-ed4a6229-c4cd-4c1f-9792-1c3146b939e0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
660;1;Гигиенический душ со смесителем Frap F2041-4;Для ванны;398904;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Гигиенический душ со смесителем Frap F2041-4;Гигиенический душ со смесителем Frap F2041-4;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-e45f8c35-adbc-4c80-915e-2ad0828bb95e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
661;1;Гигиенический душ со смесителем Frap F2041-8;Для ванны;325413;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Гигиенический душ со смесителем Frap F2041-8;Гигиенический душ со смесителем Frap F2041-8;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-22afb1c7-7724-4df9-8aec-ef3706abc339.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
662;1;Смеситель для ванны Frap F3242;Для ванны;333930;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3242;Смеситель для ванны Frap F3242;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-a1611a84-5b16-499b-b111-668b7cc2e19e.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
663;1; Саморез 3.5х25 Vero ;Саморезы и шурупы;27000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез 3.5х25 Vero ; Саморез 3.5х25 Vero ;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-180d3959-00e1-4968-ac90-b93f772b6362.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
664;1;Смеситель для ванны Frap F2242;Для ванны;354787;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2242;Смеситель для ванны Frap F2242;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-b7928608-fd5b-4264-a151-5f84902b3b1d.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
665;1;Смеситель для ванны Frap F2234;Для ванны;359810;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2234;Смеситель для ванны Frap F2234;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-36f84508-68c9-4752-88c0-e86c929e4208.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
666;1;Смеситель для ванны Frap F3063;Для ванны;371495;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3063;Смеситель для ванны Frap F3063;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-8437edab-eeee-4588-8a33-a1e9606bfe49.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
667;1;Смеситель для ванны Frap F2263;Для ванны;383507;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2263;Смеситель для ванны Frap F2263;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-0d53d4cf-0da7-4e5e-bab4-f9004a26b3d0.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
668;1;Смеситель для ванны Frap F2266;Для ванны;385691;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2266;Смеситель для ванны Frap F2266;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-cc313d39-22dd-4595-a755-a70ad8e42870.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
669;1;Смеситель для ванны Frud R2102-B;Для ванны;198524;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frud R2102-B;Смеситель для ванны Frud R2102-B;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-980b9e83-b6a4-4237-ba93-1ef729a34680.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
670;1;Смеситель для ванны Frud R2202;Для ванны;244496;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frud R2202;Смеситель для ванны Frud R2202;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-42af5a1d-9847-49c2-b423-606cc721cc33.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
671;1; Саморез 3.5х30 Vero;Саморезы и шурупы;27000;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;; Саморез 3.5х30 Vero; Саморез 3.5х30 Vero;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-c97a4824-6d72-4fd8-beea-c30229ec68b4.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
672;1;Смеситель для ванны Frap F2203;Для ванны;326614;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F2203;Смеситель для ванны Frap F2203;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-92178c4d-bfc2-4318-b0ac-4fc25eaf0c07.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
673;1;Смеситель для ванны Frap F3272;Для ванны;557351;1;;;;;;;;;;;;;;0;0.1;0.1;0.1;0.040793;;;1000;1;1;1;;;;;Смеситель для ванны Frap F3272;Смеситель для ванны Frap F3272;;;;;;;;;;;1;http://roagtpresta/uploads/750x750-3c4bbd8b-40ec-41bb-9164-c1c6a23a062a.jpg;;0;;1;new;0;0;0;0;0;;;;;0;0;0;0;
